x,y,state,wkt
113.340324,-24.99819,VP,"POLYGON((137.543 61.144, 137.543 -6.438, -16.580 -6.438, -16.580 61.144, 137.543 61.144))"
150.822371,-74.571624,oItbWXR,POINT(34.045 -13.203)
-149.705999,-57.010699,Hm,POINT(-123.071 47.251)
-68.730434,-58.825281,aqbG,"POLYGON((-101.652 41.341, -101.652 -53.394, 67.101 -53.394, 67.101 41.341, -101.652 41.341))"
52.733834,-65.767865,QAGgoB,"POLYGON((-115.571 76.491, -115.571 -56.949, 86.828 -56.949, 86.828 76.491, -115.571 76.491))"
-162.281663,52.272674,OOB,"POLYGON((-61.556 34.765, -61.556 73.974, 3.929 73.974, 3.929 34.765, -61.556 34.765))"
78.094165,75.009116,mGRPV,"POLYGON((177.247 -7.305, 177.247 -82.341, -89.973 -82.341, -89.973 -7.305, 177.247 -7.305))"
-62.817358,-78.755326,RxLFxF,"POLYGON((96.728 -27.626, 96.728 -25.638, -67.796 -25.638, -67.796 -27.626, 96.728 -27.626))"
-111.23679,-76.387658,djymr,"LINESTRING(169.827 -72.540, 133.655 -25.530)"
-94.607578,23.041748,pMQil,"LINESTRING(-76.218 -54.623, -108.162 60.402)"
-95.017127,-78.227155,Mnlo,"POLYGON((14.383 84.328, 14.383 27.023, 11.827 27.023, 11.827 84.328, 14.383 84.328))"
74.771853,62.781558,Qiqlah,"LINESTRING(98.670 -82.088, 142.965 83.096)"
-163.755033,26.363463,cZBwzI,"LINESTRING(-1.941 68.248, 123.603 -73.961)"
-30.838837,70.716178,jds,POINT(-46.048 32.521)
63.143506,64.375919,TWTubCb,"LINESTRING(-144.388 14.225, 143.360 -10.375)"
-9.223206,77.225158,Vs,"LINESTRING(34.569 -20.993, 174.822 -40.417)"
92.838888,29.460445,etMq,"LINESTRING(6.833 2.138, 121.718 -76.447)"
-98.185362,-39.812266,lPtoOK,"LINESTRING(168.457 -68.454, 107.069 -61.742)"
38.625012,-4.754271,AvyNPJH,"POLYGON((-22.390 -54.173, -22.390 -55.513, 55.384 -55.513, 55.384 -54.173, -22.390 -54.173))"
-67.352724,60.629946,RiEz,POINT(144.803 -33.332)
-178.802135,25.683261,urqVD,"LINESTRING(114.324 59.240, -103.692 6.860)"
-24.037017,54.497366,HuFPk,"POLYGON((144.735 22.520, 144.735 -3.917, 162.682 -3.917, 162.682 22.520, 144.735 22.520))"
-21.222475,-81.862683,FfSdr,"POLYGON((-134.185 72.846, -134.185 -40.406, -32.006 -40.406, -32.006 72.846, -134.185 72.846))"
-14.273165,73.152436,mMwTaq,"LINESTRING(102.804 -83.684, -140.839 -42.139)"
-56.63083,-46.0263,yHGLNNW,"LINESTRING(170.837 -52.069, 79.482 -50.440)"
46.347524,-82.361382,YY,POINT(47.533 -59.166)
-17.800034,11.527627,qtDj,POINT(-101.865 51.657)
107.810818,68.446902,OzoypVW,POINT(-4.056 -64.536)
56.012125,31.616301,muhZTvf,"LINESTRING(-126.368 58.960, 37.856 56.284)"
-165.368779,40.766329,rFlJyaQ,"LINESTRING(38.520 57.583, -10.969 -15.983)"
-24.722341,-42.218127,KD,"LINESTRING(41.922 32.241, 165.659 -1.434)"
-77.90669,-54.704135,uNPNdeg,"POLYGON((132.606 -21.361, 132.606 20.457, 50.103 20.457, 50.103 -21.361, 132.606 -21.361))"
86.841164,68.760572,Rag,"LINESTRING(-84.676 -31.971, 77.816 -12.410)"
151.156277,-38.844261,vm,"LINESTRING(2.944 79.392, 15.012 -26.860)"
-132.046178,-21.740771,dP,POINT(-25.047 -62.162)
99.893584,-67.138661,gDZMalG,POINT(13.663 -25.185)
-147.40908,20.612749,NxwY,POINT(0.976 13.955)
-119.602311,18.821738,GhCFV,"POLYGON((-160.666 18.632, -160.666 12.473, 29.946 12.473, 29.946 18.632, -160.666 18.632))"
153.446312,52.389851,DZMQ,"LINESTRING(75.882 -60.815, 177.883 -58.614)"
34.896625,24.010724,On,"LINESTRING(-102.052 -67.637, 22.540 48.242)"
67.573691,-31.769383,TOMwP,"LINESTRING(109.964 -36.769, -55.060 80.080)"
-88.981702,21.974932,hoM,"LINESTRING(-122.749 52.518, 47.228 -18.733)"
-77.736568,-27.711361,HvZM,"POLYGON((-3.409 -26.818, -3.409 -36.455, -130.986 -36.455, -130.986 -26.818, -3.409 -26.818))"
-78.492945,55.162941,KFn,POINT(-59.098 -12.620)
-131.271401,46.204893,AYP,POINT(-79.207 20.915)
-150.224274,-23.124529,vIDebLL,POINT(-167.753 42.258)
25.929994,-23.186551,dSMer,POINT(-68.888 -17.211)
154.843453,14.793065,uLgkxcX,POINT(-27.518 49.121)
6.855537,45.873903,oLaw,POINT(-49.083 3.286)
-115.043965,68.929261,aKhaIDv,POINT(-20.832 -8.581)
-148.175105,-18.778127,wmm,"LINESTRING(-121.917 28.262, 43.528 22.592)"
115.376967,-2.909467,JDBUI,"POLYGON((-3.166 33.952, -3.166 19.894, -128.323 19.894, -128.323 33.952, -3.166 33.952))"
-145.73486,43.117823,Gk,"LINESTRING(-35.583 -41.579, 101.915 1.608)"
153.281003,57.225171,aJUAjbl,POINT(-59.015 -32.827)
32.894102,0.120635,VCNiggR,POINT(32.233 -30.044)
70.002941,-51.549126,hckGZ,"POLYGON((57.461 -64.651, 57.461 14.631, 102.923 14.631, 102.923 -64.651, 57.461 -64.651))"
-69.639572,31.596294,fiA,"POLYGON((-25.688 -49.143, -25.688 52.901, 178.689 52.901, 178.689 -49.143, -25.688 -49.143))"
-72.291033,-41.08217,cnJ,"POLYGON((-100.389 37.185, -100.389 51.354, 96.545 51.354, 96.545 37.185, -100.389 37.185))"
156.738482,-77.021223,DHmptH,"POLYGON((81.245 -1.411, 81.245 20.548, -179.815 20.548, -179.815 -1.411, 81.245 -1.411))"
2.847027,-39.401914,shNAgPY,"LINESTRING(-93.849 -76.293, 117.651 -57.312)"
127.306454,3.51066,DOFKlz,POINT(90.587 23.934)
-75.730501,1.186973,KBjakw,POINT(-109.924 15.608)
-121.373291,-67.166141,ameUgLc,POINT(30.350 -10.468)
-47.163011,-77.652049,qG,"LINESTRING(-34.237 -68.997, -143.657 36.228)"
-1.393142,62.380755,DwGqh,"LINESTRING(94.782 3.140, 146.406 20.942)"
-14.54258,43.341654,VFyXxQ,"POLYGON((158.715 -33.277, 158.715 66.467, 45.761 66.467, 45.761 -33.277, 158.715 -33.277))"
22.861346,-6.818122,QpeR,"LINESTRING(85.578 49.329, -19.470 2.695)"
130.486605,-56.757264,dYOs,"LINESTRING(177.483 1.263, -45.952 -55.711)"
148.713172,39.10764,dBIMhu,"LINESTRING(56.513 64.086, -61.640 45.002)"
-151.272285,68.815602,JIe,"POLYGON((-26.769 44.829, -26.769 2.409, -14.951 2.409, -14.951 44.829, -26.769 44.829))"
-113.291007,73.821261,WfmLO,POINT(-74.954 -50.155)
-169.619016,-41.11886,nXbAV,"POLYGON((57.965 31.103, 57.965 54.583, -19.935 54.583, -19.935 31.103, 57.965 31.103))"
45.37779,16.730391,My,"POLYGON((7.537 -23.552, 7.537 -43.816, -168.578 -43.816, -168.578 -23.552, 7.537 -23.552))"
142.108583,31.708072,KPbs,"POLYGON((108.061 -9.364, 108.061 -40.922, 95.312 -40.922, 95.312 -9.364, 108.061 -9.364))"
-107.511756,75.623789,kOpKBLY,"LINESTRING(-4.307 -10.367, 40.446 48.476)"
-61.735441,53.418224,gagdGyg,POINT(13.241 27.920)
-145.691689,51.312682,pj,"POLYGON((82.365 49.883, 82.365 -62.456, -105.650 -62.456, -105.650 49.883, 82.365 49.883))"
-113.522244,36.281721,eJmRmJ,"POLYGON((-81.131 54.710, -81.131 -3.722, -27.418 -3.722, -27.418 54.710, -81.131 54.710))"
-179.843338,-3.347279,kRaCUN,POINT(142.235 -20.301)
-66.982416,12.279495,uKTYUi,POINT(-123.466 -26.832)
-71.084661,9.773479,vUVMg,"POLYGON((61.026 14.566, 61.026 25.525, 15.982 25.525, 15.982 14.566, 61.026 14.566))"
-9.480794,-51.48642,UdCpNq,"POLYGON((156.422 -45.207, 156.422 -54.051, -131.395 -54.051, -131.395 -45.207, 156.422 -45.207))"
136.288477,-32.26902,VNIPTl,"LINESTRING(-135.389 38.354, -52.902 33.873)"
-153.656445,84.477423,Fx,"LINESTRING(-11.456 30.818, -79.109 -46.200)"
-126.91117,48.370892,EYndW,POINT(-78.678 -31.653)
87.126132,14.157584,OJlcPIA,POINT(50.544 36.345)
-37.02032,-83.182795,aA,"POLYGON((-87.354 -36.654, -87.354 80.657, 77.506 80.657, 77.506 -36.654, -87.354 -36.654))"
-3.767325,19.43201,NZZVX,"LINESTRING(-74.249 -64.620, 139.400 6.668)"
138.205443,-66.71501,KuGYCG,"POLYGON((116.004 -36.782, 116.004 -72.264, -148.918 -72.264, -148.918 -36.782, 116.004 -36.782))"
152.349168,-60.244967,HjwVeva,POINT(-28.608 70.374)
20.755839,39.052131,CpoJ,"LINESTRING(70.646 30.268, 174.393 -43.163)"
-125.051861,29.798533,KdAng,POINT(101.242 19.360)
89.036316,-13.941521,TCyhX,"POLYGON((-127.678 36.980, -127.678 -11.781, 2.847 -11.781, 2.847 36.980, -127.678 36.980))"
-86.637764,-55.143159,HEJ,"POLYGON((-129.327 36.115, -129.327 22.821, -177.330 22.821, -177.330 36.115, -129.327 36.115))"
-21.283216,-52.837961,Vvv,"LINESTRING(-27.125 -58.932, -114.659 2.340)"
-114.086723,-52.430761,auJeT,POINT(20.218 -20.909)
-20.243511,-56.553986,YKAY,"LINESTRING(33.907 -0.731, -106.212 63.556)"
-129.07056,44.740311,pctZc,POINT(33.289 24.507)
-103.669808,65.678778,iPJyD,"POLYGON((153.624 15.618, 153.624 -50.228, 10.918 -50.228, 10.918 15.618, 153.624 15.618))"
-172.556922,39.744739,zNfPSnC,"POLYGON((-47.739 45.611, -47.739 -10.560, 118.235 -10.560, 118.235 45.611, -47.739 45.611))"
-4.181545,59.827185,SpGCpda,"POLYGON((131.081 -54.905, 131.081 -58.725, -69.878 -58.725, -69.878 -54.905, 131.081 -54.905))"
33.537786,62.299908,OqJPyBU,"POLYGON((138.404 -79.557, 138.404 -35.789, -151.013 -35.789, -151.013 -79.557, 138.404 -79.557))"
15.851856,-39.297632,PwiMUML,"LINESTRING(115.501 49.338, -82.501 61.506)"
-166.260848,84.130394,ykbEI,POINT(-81.100 -42.467)
-26.069547,-80.459712,WUQjff,"POLYGON((-89.667 -35.512, -89.667 -63.074, 37.498 -63.074, 37.498 -35.512, -89.667 -35.512))"
-30.877312,63.618125,CtYxn,"LINESTRING(77.811 -52.094, -108.078 47.112)"
165.020059,-70.165497,nTzk,"POLYGON((113.791 81.128, 113.791 -83.254, -119.211 -83.254, -119.211 81.128, 113.791 81.128))"
59.967162,-63.356523,XSkeJ,POINT(19.553 -21.618)
-156.929985,65.557117,SCW,"LINESTRING(177.462 1.185, 48.176 22.566)"
-179.535053,-71.643344,kBRHQo,"POLYGON((-1.309 -21.297, -1.309 -67.499, 161.067 -67.499, 161.067 -21.297, -1.309 -21.297))"
83.363884,20.17877,xopssF,"POLYGON((179.209 -75.053, 179.209 67.140, -32.935 67.140, -32.935 -75.053, 179.209 -75.053))"
152.072806,-34.578658,Gh,"POLYGON((-151.518 33.445, -151.518 8.946, 175.171 8.946, 175.171 33.445, -151.518 33.445))"
-174.954626,39.324649,sZ,"POLYGON((107.186 16.551, 107.186 -27.478, 124.937 -27.478, 124.937 16.551, 107.186 16.551))"
146.440027,-10.202853,magw,POINT(129.833 70.569)
-118.195024,-13.747889,vfIAoGy,"LINESTRING(-133.634 26.800, -143.860 -46.682)"
169.528501,-47.768146,mogNAt,POINT(-43.782 0.579)
13.725407,69.036307,hC,"LINESTRING(-72.477 56.715, 46.383 72.241)"
84.025316,67.388698,mGPAr,"LINESTRING(-77.862 -11.767, -121.567 -84.092)"
100.063667,-74.748534,iQYtEUW,POINT(-66.877 46.444)
-29.459719,48.946862,VwV,"POLYGON((172.787 -38.093, 172.787 -12.737, -7.734 -12.737, -7.734 -38.093, 172.787 -38.093))"
-168.132916,39.905142,rTvarYJ,"POLYGON((139.328 -51.811, 139.328 77.779, -83.720 77.779, -83.720 -51.811, 139.328 -51.811))"
-169.917549,35.716576,mHaBU,"LINESTRING(-168.371 72.105, -113.388 56.972)"
158.343521,8.314342,qbv,"LINESTRING(-13.185 76.353, -137.748 12.997)"
-97.893235,-7.191356,hW,"POLYGON((42.095 46.643, 42.095 -26.274, 111.850 -26.274, 111.850 46.643, 42.095 46.643))"
142.503714,34.100272,fjZT,"LINESTRING(45.679 -72.362, -0.370 -46.942)"
70.393063,71.693729,VfYnWaL,"LINESTRING(38.768 -15.010, 0.527 -70.449)"
-85.761649,-7.348469,nuKIZ,"POLYGON((-3.383 7.003, -3.383 39.386, 109.631 39.386, 109.631 7.003, -3.383 7.003))"
-62.399212,44.503065,ucnG,POINT(-80.451 7.810)
-21.108934,-34.267019,FIJXU,POINT(9.202 -63.112)
-34.28379,-65.395079,BM,POINT(104.471 -23.888)
34.983733,27.22976,Wr,"LINESTRING(-11.747 -73.660, -119.027 15.073)"
-7.265226,54.286962,HeocF,POINT(28.004 63.968)
-66.648633,10.969666,uB,"POLYGON((-78.292 -28.239, -78.292 -14.896, 51.212 -14.896, 51.212 -28.239, -78.292 -28.239))"
-18.320425,-18.363308,gK,"POLYGON((-172.562 -42.643, -172.562 83.493, 23.165 83.493, 23.165 -42.643, -172.562 -42.643))"
17.074963,42.146996,Hjm,"LINESTRING(-126.447 -51.839, -11.585 26.275)"
22.746917,13.873712,wxsTu,POINT(-71.683 -16.417)
89.06662,-62.81706,xC,"LINESTRING(7.113 17.236, 1.245 23.042)"
-107.888566,48.384234,tLYwG,"POLYGON((-24.331 14.997, -24.331 42.616, -101.288 42.616, -101.288 14.997, -24.331 14.997))"
36.879403,83.823635,oyXn,"POLYGON((44.205 -41.656, 44.205 19.104, -103.454 19.104, -103.454 -41.656, 44.205 -41.656))"
-87.872164,33.833057,YG,"POLYGON((136.127 44.005, 136.127 -57.844, -179.225 -57.844, -179.225 44.005, 136.127 44.005))"
-147.457245,-17.813744,wLDgm,"POLYGON((76.264 81.391, 76.264 -70.408, -120.666 -70.408, -120.666 81.391, 76.264 81.391))"
-141.014829,-54.130825,YA,POINT(27.719 18.187)
41.160791,56.867193,yHFl,"LINESTRING(-122.847 -39.419, -62.182 -4.912)"
-130.584646,26.919456,igLuHj,"POLYGON((-19.925 -41.409, -19.925 -72.558, 26.680 -72.558, 26.680 -41.409, -19.925 -41.409))"
-176.14928,65.295418,pnG,POINT(39.603 -18.097)
-178.108895,48.762103,Ll,"POLYGON((-19.631 84.651, -19.631 -60.810, -3.242 -60.810, -3.242 84.651, -19.631 84.651))"
-76.194683,-25.340364,qf,"POLYGON((2.540 -67.847, 2.540 84.594, 102.868 84.594, 102.868 -67.847, 2.540 -67.847))"
95.38377,60.907918,Ql,"LINESTRING(-151.189 -73.831, -84.330 -6.929)"
154.425131,-76.716266,AEV,POINT(156.831 -29.229)
-49.552622,-32.535207,Yh,"POLYGON((-127.137 82.116, -127.137 -28.136, 143.508 -28.136, 143.508 82.116, -127.137 82.116))"
-127.32369,43.447099,aI,POINT(-56.178 -42.298)
28.196445,-27.096037,si,"POLYGON((127.211 -4.333, 127.211 -0.688, -133.744 -0.688, -133.744 -4.333, 127.211 -4.333))"
-23.19097,4.475458,gP,POINT(35.646 -58.246)
121.625192,-74.437148,EIKPk,"LINESTRING(-109.704 60.936, 144.740 61.408)"
59.643328,-60.032768,ZY,"LINESTRING(-10.989 -6.672, 124.671 67.696)"
26.31733,40.649536,JPI,"LINESTRING(-70.738 -82.562, -175.826 59.734)"
43.125712,78.60803,feY,"POLYGON((150.729 -6.688, 150.729 27.194, -82.676 27.194, -82.676 -6.688, 150.729 -6.688))"
-12.3201,-76.042762,Hrn,POINT(-49.979 32.118)
33.433975,75.865992,eGw,POINT(16.991 -41.683)
-28.710392,-29.955204,JkPbgAF,"POLYGON((73.768 -13.947, 73.768 -68.994, 49.321 -68.994, 49.321 -13.947, 73.768 -13.947))"
-29.992535,48.611825,HVrnYr,"POLYGON((161.441 9.055, 161.441 21.250, 75.014 21.250, 75.014 9.055, 161.441 9.055))"
178.117073,-24.637321,unvmt,POINT(58.129 -32.381)
-104.601942,-66.618171,bT,POINT(70.744 48.370)
-98.075863,-49.98683,qkrEoTV,"LINESTRING(82.520 -77.741, 58.050 22.025)"
-155.946883,-39.702981,VgCn,"LINESTRING(-15.618 -24.961, 103.233 -78.579)"
143.969935,14.013428,Nn,"LINESTRING(-28.148 -22.986, 162.364 22.769)"
142.70152,73.680534,phPtS,"POLYGON((152.535 48.274, 152.535 57.163, -153.550 57.163, -153.550 48.274, 152.535 48.274))"
-51.047552,-46.088629,WEWNcaA,"LINESTRING(40.331 -13.526, -87.908 -16.457)"
52.469367,-18.870893,CysUFPC,"POLYGON((-163.062 46.697, -163.062 11.264, -97.929 11.264, -97.929 46.697, -163.062 46.697))"
128.582803,49.585934,YUkud,"LINESTRING(-97.342 81.329, -156.389 -30.624)"
37.449995,5.328909,VvL,"POLYGON((118.858 4.694, 118.858 -6.237, 31.379 -6.237, 31.379 4.694, 118.858 4.694))"
161.427026,40.834285,cjWUK,"LINESTRING(-147.505 -71.468, 134.574 -43.164)"
177.903144,60.226795,KHt,POINT(43.939 61.605)
14.196412,-74.796629,EVTiS,"LINESTRING(-40.106 -65.320, 72.810 38.790)"
-50.817428,15.656979,zLchAM,"POLYGON((-43.965 74.462, -43.965 -15.908, -131.926 -15.908, -131.926 74.462, -43.965 74.462))"
16.000321,32.697971,lHxSo,POINT(-141.299 -32.441)
37.643546,43.05399,xXzqI,"POLYGON((-47.167 -4.669, -47.167 -80.977, 159.223 -80.977, 159.223 -4.669, -47.167 -4.669))"
-128.352642,80.147694,Sb,"LINESTRING(-79.035 27.739, 162.279 26.847)"
78.963199,-46.137441,TSh,"POLYGON((38.278 6.969, 38.278 18.690, -3.575 18.690, -3.575 6.969, 38.278 6.969))"
-68.414503,78.098719,pJtRWt,"LINESTRING(-94.078 -21.718, -51.690 -37.535)"
16.741155,-30.996746,wOLoWp,"LINESTRING(-85.617 -22.319, 160.960 -66.279)"
171.731512,33.142797,MtOp,POINT(-4.848 -56.251)
-73.779796,-61.860417,lhxbWP,"LINESTRING(171.325 84.290, 109.247 50.711)"
147.43581,-53.563319,CN,"LINESTRING(-120.403 -21.184, -124.877 -6.613)"
32.930203,21.986053,wvwXKL,"POLYGON((-30.991 23.793, -30.991 53.274, 88.663 53.274, 88.663 23.793, -30.991 23.793))"
-104.653292,-6.783802,xhY,POINT(41.077 -45.585)
83.194318,-11.76303,bu,"LINESTRING(2.778 -55.681, 31.033 -32.122)"
58.384224,-38.761308,zM,"LINESTRING(-33.355 -35.396, -144.526 -63.427)"
-88.864565,78.869242,jINPA,"POLYGON((-125.142 -70.075, -125.142 -21.612, 26.044 -21.612, 26.044 -70.075, -125.142 -70.075))"
88.312224,53.262705,RtB,"LINESTRING(-105.979 43.348, -159.624 -40.131)"
-56.418638,-61.405462,cR,POINT(-96.086 18.156)
-41.155753,14.272991,QNx,POINT(15.889 -31.466)
-112.605207,-49.770869,zcQnLk,"POLYGON((-15.801 52.776, -15.801 -16.179, -103.202 -16.179, -103.202 52.776, -15.801 52.776))"
-35.715774,71.006356,Rxqm,"POLYGON((179.207 80.406, 179.207 65.344, 119.530 65.344, 119.530 80.406, 179.207 80.406))"
-175.192597,-12.960865,NS,"LINESTRING(-98.551 5.390, -56.748 -61.235)"
1.916734,-83.216936,pY,POINT(70.554 -19.161)
159.228757,-80.686631,wdCw,"POLYGON((112.724 -57.738, 112.724 -52.985, -104.192 -52.985, -104.192 -57.738, 112.724 -57.738))"
179.040812,7.604606,Mh,"LINESTRING(91.680 28.228, -91.919 -59.184)"
-101.066264,-29.380242,Je,POINT(15.960 20.862)
-18.395494,-11.167527,km,POINT(-89.476 37.880)
34.134202,82.839729,ZczxcNb,"POLYGON((30.785 37.478, 30.785 -47.025, 104.693 -47.025, 104.693 37.478, 30.785 37.478))"
-52.731096,54.113483,TDGNtaY,"LINESTRING(161.705 62.841, -89.379 41.303)"
36.958622,36.516859,Lyh,"LINESTRING(-169.960 42.794, -57.585 -72.525)"
147.806355,-69.06723,ZlFUxgZ,POINT(55.440 46.628)
-48.956648,-16.006351,reL,"LINESTRING(-88.583 65.822, 176.681 -78.333)"
-67.76329,52.612759,aioLZm,"POLYGON((74.762 55.572, 74.762 -20.570, 53.739 -20.570, 53.739 55.572, 74.762 55.572))"
95.792865,-5.368594,BD,"LINESTRING(35.261 32.047, 114.663 31.400)"
-139.669716,-83.058765,qGM,POINT(-34.492 -51.140)
128.669517,46.778504,AZd,"LINESTRING(103.057 54.815, 114.061 9.812)"
-160.227849,-62.575224,tVUXwG,"LINESTRING(51.122 -55.811, 77.748 -45.383)"
-88.628332,-56.744958,PUTn,"POLYGON((-110.184 -7.972, -110.184 -52.830, -39.376 -52.830, -39.376 -7.972, -110.184 -7.972))"
3.927551,19.375918,XWWmAqo,POINT(51.367 -63.593)
-148.29343,-12.673072,iafOld,"POLYGON((-19.778 -62.578, -19.778 61.191, 102.265 61.191, 102.265 -62.578, -19.778 -62.578))"
-30.350715,52.579568,rmEC,"LINESTRING(-25.797 -61.248, -91.799 44.913)"
55.451173,6.840344,JEp,"LINESTRING(-98.955 27.860, 148.022 -72.515)"
159.830727,68.36505,XDzR,POINT(34.416 -45.374)
31.565896,-11.802782,Eq,POINT(17.033 38.224)
105.358952,81.385512,czJ,"POLYGON((-29.209 62.088, -29.209 10.704, 107.185 10.704, 107.185 62.088, -29.209 62.088))"
130.588937,-39.691585,jSPkMx,POINT(-27.652 3.277)
-61.504057,51.525882,imUrHWo,"POLYGON((136.411 -84.725, 136.411 -41.264, -126.959 -41.264, -126.959 -84.725, 136.411 -84.725))"
-21.814704,-74.525478,sUkZmfq,"POLYGON((-66.831 -12.420, -66.831 6.749, 32.516 6.749, 32.516 -12.420, -66.831 -12.420))"
-108.148208,-20.740214,RGdTQsH,"POLYGON((-178.473 -38.279, -178.473 81.751, -149.927 81.751, -149.927 -38.279, -178.473 -38.279))"
12.396566,80.241291,gs,"LINESTRING(-115.309 -55.472, -82.173 -53.930)"
-84.789108,-80.578494,ZeDXY,POINT(59.484 13.288)
134.06212,72.368971,kJUin,"POLYGON((-161.200 36.900, -161.200 -77.996, 45.271 -77.996, 45.271 36.900, -161.200 36.900))"
-57.954812,-44.700002,TnMQZWs,"POLYGON((90.250 69.727, 90.250 31.280, -151.197 31.280, -151.197 69.727, 90.250 69.727))"
-102.506928,68.289143,ZTyF,POINT(11.068 -43.926)
177.206392,1.667817,dnEdTX,POINT(51.642 -4.336)
0.793926,57.984902,YzURsa,POINT(-3.761 -18.276)
121.935851,2.960743,dfIyHm,"POLYGON((110.191 67.859, 110.191 -65.020, -40.213 -65.020, -40.213 67.859, 110.191 67.859))"
81.227173,-13.707765,Antdz,POINT(-63.269 37.866)
18.949451,6.051407,MdMqYbg,"LINESTRING(25.089 54.921, -95.025 -58.245)"
82.747025,-64.674061,ud,POINT(1.464 58.175)
-164.823298,-3.301383,Nprzie,"LINESTRING(142.982 47.902, -80.357 77.677)"
-152.935431,31.960853,pYVLW,"LINESTRING(91.242 -44.972, -54.742 53.510)"
-94.292372,23.431058,fin,POINT(-60.040 -7.668)
44.311354,62.935665,vPsXdlX,POINT(-56.054 6.407)
-126.603631,61.393176,Gvxb,"POLYGON((-112.576 45.434, -112.576 -10.015, -70.515 -10.015, -70.515 45.434, -112.576 45.434))"
-88.496701,-60.537286,pXR,"POLYGON((-62.670 27.416, -62.670 -73.577, 179.295 -73.577, 179.295 27.416, -62.670 27.416))"
9.365258,-72.079113,mZCNoq,"LINESTRING(-15.410 -70.520, 28.583 75.524)"
140.448581,51.067171,BoxoJfB,"LINESTRING(-125.585 -9.851, 25.301 32.278)"
-161.459075,-79.702338,BTGSNAz,POINT(3.647 43.220)
111.328283,-69.041725,tyni,"LINESTRING(-112.876 41.056, -14.066 52.548)"
14.646452,-74.927468,HEj,"POLYGON((-26.756 -23.344, -26.756 -82.978, 25.757 -82.978, 25.757 -23.344, -26.756 -23.344))"
-39.368205,38.59609,kS,"POLYGON((96.467 -54.356, 96.467 -5.872, 32.129 -5.872, 32.129 -54.356, 96.467 -54.356))"
-79.856968,-30.410187,GUHV,"POLYGON((-168.633 27.137, -168.633 -65.681, -56.663 -65.681, -56.663 27.137, -168.633 27.137))"
21.560597,-26.388785,hwSg,POINT(-96.995 31.257)
17.837208,43.683086,mYco,POINT(21.325 17.296)
101.937955,16.451366,UsZO,"LINESTRING(-124.704 9.393, -128.307 -22.672)"
-119.264693,-46.80493,Gsn,POINT(18.334 -7.813)
119.876058,-78.411803,UsXDm,"POLYGON((40.252 35.764, 40.252 37.847, -74.343 37.847, -74.343 35.764, 40.252 35.764))"
176.379433,-73.712979,lODhoGt,"POLYGON((-16.682 27.924, -16.682 59.777, -105.034 59.777, -105.034 27.924, -16.682 27.924))"
17.647849,-32.93572,SFmD,"LINESTRING(55.963 -52.053, -74.718 -46.359)"
90.636792,-54.823103,TniO,"LINESTRING(-160.010 -44.895, -173.506 -53.058)"
-45.698243,2.577101,xRq,POINT(43.417 78.780)
-55.318179,69.388242,VdzADRx,"LINESTRING(-80.706 24.012, -34.864 57.796)"
73.825232,-7.292188,SsaY,"LINESTRING(28.734 80.437, 147.272 -73.034)"
15.412105,66.275885,tRa,"POLYGON((-151.766 -63.173, -151.766 75.984, 164.363 75.984, 164.363 -63.173, -151.766 -63.173))"
-116.374214,51.358789,KC,POINT(-46.151 63.334)
-21.415031,-72.832434,YXAJayW,POINT(-48.676 0.990)
-135.780309,-49.887654,eSQsPx,"LINESTRING(-43.443 -30.426, -16.268 -83.351)"
-7.023216,22.958739,Eb,"LINESTRING(159.042 11.756, 78.037 43.864)"
-95.027626,-68.986151,yqxt,POINT(-95.002 36.917)
-121.330531,-79.146121,okeMi,"POLYGON((172.302 19.111, 172.302 17.055, 154.823 17.055, 154.823 19.111, 172.302 19.111))"
-173.798909,-65.902805,mDd,POINT(-58.283 2.658)
1.743042,-78.440161,XcKwu,"POLYGON((-96.183 -66.359, -96.183 -17.250, 158.246 -17.250, 158.246 -66.359, -96.183 -66.359))"
142.686549,-63.171196,sWMjTQb,POINT(34.776 -73.403)
151.474063,68.86475,BXmSr,"LINESTRING(-7.468 55.769, -147.879 19.910)"
156.436401,-30.577293,upFC,"POLYGON((86.045 16.262, 86.045 54.047, -92.312 54.047, -92.312 16.262, 86.045 16.262))"
-14.677908,-56.593572,Bk,"LINESTRING(20.013 57.195, -168.133 -81.721)"
-172.731257,-65.731935,bzYsr,"LINESTRING(119.090 -27.732, 96.162 69.491)"
-26.783799,-78.590998,VFhT,"POLYGON((20.125 -73.893, 20.125 43.846, -129.883 43.846, -129.883 -73.893, 20.125 -73.893))"
122.496158,28.714616,pIiYr,POINT(-18.199 -25.951)
118.783101,84.676394,RSr,POINT(-47.456 -9.352)
56.881135,-17.830523,jNd,"POLYGON((-161.053 7.202, -161.053 24.181, 16.903 24.181, 16.903 7.202, -161.053 7.202))"
